"item_key","payment_key","customer_key","time_key","store_key","quantity","unit","unit_price","total_price"
"I00152","P032","C000405","T02722","S0007","16","bags","15.0","240.0"
"I00002","P005","C000809","T02668","S0005","6","cans","6.75","40.5"
"I00012","P020","C001389","T08982","S0025","8","cans","16.25","130.0"
"I00132","P030","C001254","T01445","S0012","232","ct","14.0","3248.0"
"I00011","P006","C001508","T09696","S0018","9","cans","6.75","60.75"
"I00042","P022","C001461","T07250","S0002","25","bottles","28.0","700.0"
"I00034","P036","C000851","T05628","S0041","3","cans","16.0","48.0"
"I00105","P005","C000023","T08729","S0010","481","ct","16.5","7936.5"
"I00166","P014","C001016","T03220","S0024","8","bags","17.0","136.0"
"I00225","P025","C001432","T00009","S0028","19","ct","17.0","323.0"
"I00236","P033","C001876","T00713","S0041","6","tins","12.0","72.0"
"I00085","P029","C000902","T08376","S0033","11","bottles","18.0","198.0"
"I00159","P030","C001092","T03786","S0013","48","bags","17.0","816.0"
"I00071","P036","C001453","T06973","S0024","7","bottles","17.5","122.5"
"I00084","P026","C001791","T03331","S0007","23","bottles","18.0","414.0"
"I00062","P015","C001955","T02309","S0006","7","cans","37.0","259.0"
"I00047","P035","C000166","T00772","S0014","1","cans","8.0","8.0"
"I00206","P002","C000358","T06878","S0027","3","ct","15.0","45.0"
"I00012","P003","C000617","T05557","S0022","24","cans","16.25","390.0"
"I00154","P039","C001941","T02836","S0024","8","Bags","15.0","120.0"
"I00250","P021","C000523","T03868","S0025","4","pack","19.5","78.0"
"I00229","P013","C001983","T09201","S0039","9","ct","13.0","117.0"
"I00186","P004","C001952","T05037","S0015","10","ct","13.0","130.0"
"I00043","P015","C001152","T03375","S0029","20","bottles","24.0","480.0"
"I00155","P027","C000084","T09307","S0010","20","bags","17.0","340.0"
"I00154","P031","C001894","T06756","S0037","19","Bags","15.0","285.0"
"I00072","P035","C000936","T04126","S0005","1","bottles","20.0","20.0"
"I00134","P031","C000581","T02285","S0031","143","ct","16.0","2288.0"
"I00176","P021","C000715","T04302","S0023","3","ct","19.0","57.0"
"I00141","P030","C001029","T02809","S0037","28","ct","18.0","504.0"
"I00072","P005","C001525","T09542","S0023","9","bottles","20.0","180.0"
"I00186","P035","C000108","T01094","S0041","3","ct","13.0","39.0"
"I00133","P039","C001513","T09458","S0043","225","ct","15.0","3375.0"
"I00026","P034","C000990","T05310","S0006","10","cans","6.75","67.5"
"I00258","P007","C001593","T04766","S0036","1","pk","21.0","21.0"
"I00214","P009","C000877","T08854","S0012","33","oz","19.5","643.5"
"I00052","P030","C000849","T08666","S0044","17","cans","40.0","680.0"
"I00102","P029","C000534","T03968","S0042","181","tubs","16.0","2896.0"
"I00040","P012","C001407","T01669","S0002","23","bottles","22.0","506.0"
"I00018","P032","C001616","T04740","S0036","10","cans","6.75","67.5"
"I00252","P028","C000188","T02829","S0039","2","ct","11.0","22.0"
"I00056","P027","C001600","T00467","S0013","8","bottles","24.0","192.0"
"I00120","P023","C000439","T01105","S0044","4","ct","9.0","36.0"
"I00050","P025","C001377","T00186","S0038","10","cans","8.0","80.0"
"I00206","P033","C001630","T05422","S0012","21","ct","15.0","315.0"
"I00079","P024","C001180","T07237","S0019","11","bottles","17.0","187.0"
"I00079","P039","C001064","T05903","S0019","10","bottles","17.0","170.0"
"I00024","P030","C000736","T04823","S0003","25","cans","16.25","406.25"
"I00131","P003","C001157","T09016","S0023","127","ct","14.0","1778.0"
"I00240","P011","C000582","T01301","S0014","1","ct","14.0","14.0"
"I00041","P036","C001920","T00859","S0024","4","bottles","23.0","92.0"
"I00164","P018","C001649","T02114","S0040","43","ct","16.0","688.0"
"I00141","P014","C001983","T05030","S0044","143","ct","18.0","2574.0"
"I00011","P029","C001752","T03511","S0044","6","cans","6.75","40.5"
"I00060","P025","C001619","T03755","S0031","11","bottles","22.0","242.0"
"I00056","P017","C000857","T00104","S0019","1","bottles","24.0","24.0"
"I00193","P020","C001398","T02973","S0032","1","ct","18.0","18.0"
"I00169","P006","C001200","T01276","S0025","12","ct","17.0","204.0"
"I00203","P013","C001827","T01308","S0039","19","ct","18.0","342.0"
"I00190","P013","C000252","T09689","S0038","10","ct","16.0","160.0"
"I00217","P039","C001130","T02492","S0017","34","oz","20.5","697.0"
"I00129","P012","C000773","T00306","S0035","266","pk","18.0","4788.0"
"I00188","P020","C001111","T07213","S0043","1","ct","14.0","14.0"
"I00013","P011","C001249","T09417","S0009","7","cans","6.75","47.25"
"I00188","P028","C001509","T05629","S0023","8","ct","14.0","112.0"
"I00149","P004","C001691","T06162","S0008","255","ct","15.0","3825.0"
"I00012","P021","C000846","T06507","S0024","31","cans","16.25","503.75"
"I00086","P021","C000474","T02279","S0043","26","cans","18.0","468.0"
"I00127","P008","C000221","T05298","S0006","485","pk","12.5","6062.5"
"I00016","P019","C000339","T09651","S0020","28","cans","16.25","455.0"
"I00248","P006","C001976","T01818","S0017","19","rolls","26.0","494.0"
"I00247","P019","C001593","T02842","S0031","92","oz","15.0","1380.0"
"I00163","P032","C001950","T04210","S0025","6","bags","15.0","90.0"
"I00101","P015","C000437","T08455","S0044","153","tubs","15.0","2295.0"
"I00243","P027","C001998","T03185","S0030","37","oz","16.0","592.0"
"I00239","P010","C001491","T01600","S0031","14","pk","14.0","196.0"
"I00187","P008","C000867","T02220","S0014","8","ct","13.0","104.0"
"I00213","P006","C000829","T05683","S0002","3","ct","12.0","36.0"
"I00015","P002","C001138","T09192","S0016","2","cans","6.75","13.5"
"I00263","P005","C000811","T09503","S0005","23","ct","14.0","322.0"
"I00207","P018","C000028","T00570","S0017","23","ct","14.0","322.0"
"I00086","P003","C001243","T04112","S0030","23","cans","18.0","414.0"
"I00185","P012","C000996","T08923","S0043","3","ct","14.0","42.0"
"I00159","P001","C001868","T07680","S0031","46","bags","17.0","782.0"
"I00035","P037","C000186","T04147","S0044","14","cans","16.0","224.0"
"I00259","P023","C000246","T03849","S0014","2","pack","26.0","52.0"
"I00123","P019","C000236","T01764","S0028","72","ct","45.0","3240.0"
"I00011","P017","C000683","T00427","S0032","3","cans","6.75","20.25"
"I00192","P016","C000852","T03549","S0014","15","ct","24.0","360.0"
"I00241","P008","C000193","T01836","S0036","96","ct","12.0","1152.0"
"I00184","P003","C000829","T07855","S0038","412","ct","12.0","4944.0"
"I00114","P031","C002000","T07442","S0030","26","ct","44.0","1144.0"
"I00231","P018","C001076","T02083","S0029","42","pk","16.0","672.0"
"I00189","P023","C000034","T07406","S0035","4","ct","13.0","52.0"
"I00223","P002","C000565","T01347","S0018","29","ct","13.5","391.5"
"I00037","P011","C000989","T09535","S0037","22","cans","16.0","352.0"
"I00069","P003","C000896","T03724","S0010","24","bottles","17.5","420.0"
"I00068","P029","C001369","T03213","S0042","10","bottles","20.0","200.0"
"I00242","P010","C000310","T09625","S0026","11","pk","12.0","132.0"
"I00091","P011","C000621","T06139","S0026","22","bottles","7.5","165.0"
"I00149","P032","C001162","T05988","S0025","410","ct","15.0","6150.0"
"I00201","P018","C001025","T02250","S0038","15","bars","23.0","345.0"
"I00033","P029","C000290","T04956","S0018","3","cans","16.0","48.0"
"I00235","P012","C000057","T09381","S0028","3","ct","14.0","42.0"
"I00104","P020","C001552","T00499","S0008","1","ct","14.0","14.0"
"I00091","P013","C001228","T06608","S0019","23","bottles","7.5","172.5"
"I00102","P033","C000169","T07199","S0030","57","tubs","16.0","912.0"
"I00234","P005","C000478","T03911","S0019","10","ct","13.0","130.0"
"I00176","P007","C000555","T05088","S0037","7","ct","19.0","133.0"
"I00224","P011","C001297","T00950","S0024","12","oz","11.0","132.0"
"I00084","P031","C001416","T03862","S0020","9","bottles","18.0","162.0"
"I00186","P014","C001863","T05916","S0002","6","ct","13.0","78.0"
"I00169","P038","C001594","T07507","S0041","18","ct","17.0","306.0"
"I00049","P037","C001231","T04603","S0030","2","cans","8.0","16.0"
"I00199","P004","C000124","T03265","S0030","13","ct","15.0","195.0"
"I00123","P005","C001193","T07468","S0033","128","ct","45.0","5760.0"
"I00198","P028","C001534","T07112","S0011","16","ct","12.0","192.0"
"I00147","P003","C001776","T06308","S0014","168","ct","15.0","2520.0"
"I00050","P003","C001509","T01982","S0008","4","cans","8.0","32.0"
"I00068","P020","C000198","T09824","S0037","10","bottles","20.0","200.0"
"I00053","P013","C001814","T08093","S0015","22","cans","40.0","880.0"
"I00121","P005","C000652","T09286","S0026","4150","ct","17.0","70550.0"
"I00189","P004","C000307","T08580","S0012","40","ct","13.0","520.0"
"I00194","P033","C000735","T05205","S0038","16","bars","23.0","368.0"
"I00105","P013","C000930","T08505","S0006","205","ct","16.5","3382.5"
"I00146","P002","C000881","T02698","S0032","7","ct","21.0","147.0"
"I00072","P032","C000447","T01524","S0001","21","bottles","20.0","420.0"
"I00159","P022","C000365","T09393","S0001","6","bags","17.0","102.0"
"I00038","P019","C001292","T05240","S0028","19","bottles","23.0","437.0"
"I00261","P004","C000788","T04766","S0036","21","ct","33.0","693.0"
"I00117","P012","C001134","T08404","S0031","28","ct","46.0","1288.0"
"I00178","P022","C000281","T03270","S0004","3","ct","26.0","78.0"
"I00113","P035","C001854","T09012","S0030","67","ct","42.0","2814.0"
"I00173","P010","C000147","T09135","S0040","99","ct","19.0","1881.0"
"I00061","P014","C001112","T08915","S0010","19","cans","55.0","1045.0"
"I00113","P007","C000583","T09801","S0034","82","ct","42.0","3444.0"
"I00125","P018","C001450","T08311","S0040","1560","ct","15.0","23400.0"
"I00253","P019","C001428","T00123","S0009","94","bags","21.0","1974.0"
"I00033","P028","C001284","T07448","S0022","5","cans","16.0","80.0"
"I00240","P019","C001548","T07539","S0007","2","ct","14.0","28.0"
"I00055","P019","C000273","T05989","S0016","8","cans","40.0","320.0"
"I00245","P025","C000558","T04102","S0043","4","rolls","26.0","104.0"
"I00013","P030","C000995","T01293","S0033","7","cans","6.75","47.25"
"I00112","P023","C001812","T08719","S0019","59","ct","14.0","826.0"
"I00254","P037","C001943","T02499","S0033","23","oz","13.0","299.0"
"I00174","P035","C000057","T09315","S0024","11","oz","18.0","198.0"
"I00074","P025","C000891","T06007","S0024","9","bottles","20.0","180.0"
"I00251","P022","C001971","T03871","S0044","1","oz","13.0","13.0"
"I00208","P027","C000202","T02119","S0005","29","ct","14.0","406.0"
"I00151","P026","C001203","T09978","S0043","18","bags","17.0","306.0"
"I00254","P021","C000173","T06437","S0036","6","oz","13.0","78.0"
"I00239","P005","C000475","T06379","S0005","5","pk","14.0","70.0"
"I00114","P015","C001447","T08936","S0037","14","ct","44.0","616.0"
"I00257","P020","C000088","T08937","S0015","3","ct","21.0","63.0"
"I00248","P033","C000975","T02482","S0011","16","rolls","26.0","416.0"
"I00194","P021","C000618","T09465","S0004","10","bars","23.0","230.0"
"I00150","P035","C001875","T02997","S0033","28","bags","16.0","448.0"
"I00217","P024","C001654","T05661","S0040","26","oz","20.5","533.0"
"I00015","P023","C001407","T05379","S0007","11","cans","6.75","74.25"
"I00029","P011","C001318","T08599","S0036","21","cans","11.5","241.5"
"I00158","P013","C000368","T03785","S0014","38","NaN","17.0","646.0"
"I00235","P012","C000272","T00746","S0038","13","ct","14.0","182.0"
"I00210","P005","C000435","T01577","S0020","5","ct","15.0","75.0"
"I00072","P025","C001075","T03028","S0026","7","bottles","20.0","140.0"
"I00029","P013","C001094","T02946","S0002","10","cans","11.5","115.0"
"I00234","P001","C001248","T08769","S0040","14","ct","13.0","182.0"
"I00019","P030","C001041","T07871","S0025","2","cans","6.75","13.5"
"I00221","P006","C001352","T01603","S0024","25","ct","14.0","350.0"
"I00201","P005","C001046","T07428","S0040","1","bars","23.0","23.0"
"I00242","P006","C000934","T02423","S0017","7","pk","12.0","84.0"
"I00021","P037","C001073","T00876","S0004","3","cans","6.75","20.25"
"I00239","P004","C001723","T06774","S0027","19","pk","14.0","266.0"
"I00112","P035","C000178","T08476","S0029","51","ct","14.0","714.0"
"I00121","P008","C000234","T07756","S0007","4669","ct","17.0","79373.0"
"I00197","P035","C000939","T05492","S0017","16","bars","15.0","240.0"
"I00042","P002","C000269","T07989","S0030","20","bottles","28.0","560.0"
"I00042","P028","C000862","T02509","S0002","2","bottles","28.0","56.0"
"I00025","P001","C000327","T06024","S0005","12","cans","11.5","138.0"
"I00031","P034","C001790","T04424","S0002","20","cans","16.0","320.0"
"I00128","P030","C000518","T05956","S0032","564","pk","16.0","9024.0"
"I00011","P018","C001512","T00338","S0026","9","cans","6.75","60.75"
"I00165","P026","C001974","T02897","S0005","7","bags","16.0","112.0"
"I00183","P027","C000036","T02205","S0016","5","ct","35.0","175.0"
"I00023","P002","C000646","T09674","S0029","2","cans","6.75","13.5"
"I00101","P001","C000265","T03671","S0008","120","tubs","15.0","1800.0"
"I00255","P015","C000590","T08261","S0027","9","pack","20.0","180.0"
"I00129","P002","C001462","T08893","S0009","262","pk","18.0","4716.0"
"I00213","P032","C000174","T05303","S0021","6","ct","12.0","72.0"
"I00062","P035","C000611","T05771","S0024","5","cans","37.0","185.0"
"I00194","P019","C000130","T01934","S0017","16","bars","23.0","368.0"
"I00201","P008","C000314","T08164","S0015","10","bars","23.0","230.0"
"I00014","P014","C001761","T06806","S0010","6","cans","6.75","40.5"
"I00199","P018","C001251","T07223","S0028","9","ct","15.0","135.0"
"I00026","P031","C000096","T06658","S0038","10","cans","6.75","67.5"
"I00003","P005","C000329","T09815","S0007","3","cans","6.75","20.25"
"I00162","P023","C000380","T06108","S0015","7","Bags","16.0","112.0"
"I00160","P038","C000873","T00831","S0037","16","bags","17.0","272.0"
"I00059","P001","C001827","T09073","S0039","3","bottles","22.0","66.0"
"I00065","P013","C000536","T06913","S0014","19","bottles","20.0","380.0"
"I00168","P026","C000701","T09954","S0034","43","ct","18.0","774.0"
"I00073","P007","C001197","T05636","S0006","7","bottles","20.0","140.0"
"I00057","P027","C001072","T03746","S0036","8","bottles","24.0","192.0"
"I00246","P013","C000224","T05581","S0001","72","ct","20.0","1440.0"
"I00101","P016","C000643","T08817","S0019","36","tubs","15.0","540.0"
"I00051","P030","C000773","T04126","S0031","10","cans","23.0","230.0"
"I00138","P028","C000861","T09194","S0008","14","ct","32.0","448.0"
"I00228","P011","C000926","T08190","S0044","22","pk","14.0","308.0"
"I00164","P004","C000626","T01357","S0029","34","ct","16.0","544.0"
"I00174","P038","C000308","T07181","S0029","23","oz","18.0","414.0"
"I00186","P036","C000869","T04860","S0004","1","ct","13.0","13.0"
"I00084","P031","C001152","T03961","S0019","6","bottles","18.0","108.0"
"I00259","P017","C000655","T04425","S0038","4","pack","26.0","104.0"
"I00263","P002","C001517","T00291","S0001","15","ct","14.0","210.0"
"I00002","P018","C000777","T01554","S0029","3","cans","6.75","20.25"
"I00100","P035","C001719","T05932","S0012","48","oz.","10.0","480.0"
"I00141","P006","C001591","T02451","S0042","104","ct","18.0","1872.0"
"I00180","P001","C001952","T07108","S0012","196","ct","19.0","3724.0"
"I00257","P015","C001693","T01961","S0009","3","ct","21.0","63.0"
"I00205","P023","C000681","T04976","S0038","40","ct","16.0","640.0"
"I00057","P019","C000684","T06168","S0016","7","bottles","24.0","168.0"
"I00151","P012","C001595","T02678","S0038","26","bags","17.0","442.0"
"I00252","P011","C000325","T06362","S0034","3","ct","11.0","33.0"
"I00236","P030","C000853","T04010","S0016","8","tins","12.0","96.0"
"I00057","P032","C001703","T01799","S0002","3","bottles","24.0","72.0"
"I00109","P014","C000114","T01740","S0044","31","oz","17.0","527.0"
"I00191","P005","C001885","T08070","S0016","14","bars","24.0","336.0"
"I00065","P013","C001656","T09410","S0004","17","bottles","20.0","340.0"
"I00213","P026","C001705","T03909","S0042","15","ct","12.0","180.0"
"I00241","P034","C001764","T04969","S0011","468","ct","12.0","5616.0"
"I00208","P008","C001200","T07403","S0036","36","ct","14.0","504.0"
"I00118","P013","C001486","T08949","S0012","68","ct","42.0","2856.0"
"I00168","P030","C001657","T06155","S0025","46","ct","18.0","828.0"
"I00092","P017","C000765","T00013","S0042","25","bottles","10.0","250.0"
"I00243","P010","C001888","T06288","S0029","19","oz","16.0","304.0"
"I00093","P032","C001383","T05585","S0012","7","bottles","13.0","91.0"
"I00147","P038","C001210","T00155","S0030","222","ct","15.0","3330.0"
"I00054","P036","C000059","T02533","S0005","7","cans","40.0","280.0"
"I00052","P033","C001246","T02683","S0015","20","cans","40.0","800.0"
"I00090","P019","C000441","T05257","S0019","1","bottles","9.0","9.0"
"I00083","P036","C001660","T03775","S0022","9","bottles","14.0","126.0"
"I00104","P036","C000553","T03672","S0042","6","ct","14.0","84.0"
"I00123","P007","C000535","T09358","S0025","68","ct","45.0","3060.0"
"I00015","P003","C000829","T07773","S0007","7","cans","6.75","47.25"
"I00115","P033","C000464","T04910","S0012","54","ct","53.0","2862.0"
"I00063","P008","C001104","T09568","S0014","5","cans","40.0","200.0"
"I00039","P021","C001984","T01672","S0032","5","bottles","26.0","130.0"
